sample_idx,time_s,x_raw,x_g,x_m_s2,device_name,ble_address,odr_hz,capture_elapsed_us,read_failures,overflow_ram
33,0.038955877358490563,1617,0.394548,3.8691941441999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
34,0.040136358490566036,1707,0.416508,4.0845481781999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
35,0.04131683962264151,1778,0.433832,4.2544385828,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
36,0.042497320754716975,1858,0.453352,4.4458643908,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
37,0.04367780188679245,1974,0.48165600000000003,4.7234318124,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
38,0.04485828301886792,2063,0.503372,4.9363930238,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
39,0.04603876415094339,2602,0.634888,6.226124405199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
40,0.047219245283018865,2648,0.646112,6.3361942448,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
41,0.04839972641509434,2687,0.6556279999999999,6.429514326199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
42,0.049580207547169804,2707,0.660508,6.477370778199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
43,0.050760688679245276,2732,0.666608,6.537191343199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
44,0.05194116981132075,2754,0.671976,6.5898334404,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
45,0.05312165094339622,2791,0.681004,6.6783678766,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
46,0.054302132075471694,2812,0.686128,6.728617151199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
47,0.05548261320754717,2850,0.6954,6.81954441,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
48,0.05666309433962263,2849,0.695156,6.8171515874,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
49,0.057843575471698105,2851,0.695644,6.8219372326,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
50,0.05902405660377358,2852,0.6958880000000001,6.8243300552,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
51,0.06020453773584905,2837,0.692228,6.788437716199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
52,0.06138501886792452,2828,0.6900320000000001,6.7669023128,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
53,0.0625655,2812,0.686128,6.728617151199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
54,0.06374598113207547,2825,0.6892999999999999,6.759723844999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
55,0.06492646226415094,2724,0.6646559999999999,6.5180487623999985,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
56,0.06610694339622641,2695,0.65758,6.448656907,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
57,0.06728742452830189,2672,0.651968,6.3936219871999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
58,0.06846790566037735,2658,0.648552,6.3601224707999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
59,0.06964838679245282,2638,0.643672,6.3122660188,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
60,0.07082886792452829,2607,0.6361079999999999,6.238088518199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
61,0.07200934905660376,2574,0.6280560000000001,6.1591253724,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
62,0.07318983018867924,2584,0.630496,6.183053598399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
63,0.07437031132075471,2459,0.599996,5.8839507734,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
64,0.07555079245283018,2464,0.601216,5.895914886399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
65,0.07673127358490565,2439,0.595116,5.836094321399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
66,0.07791175471698113,2421,0.5907239999999999,5.793023514599999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
67,0.0790922358490566,2441,0.595604,5.8408799666,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
68,0.08027271698113207,2417,0.5897479999999999,5.7834522241999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
69,0.08145319811320754,2440,0.59536,5.838487143999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
70,0.08263367924528302,2436,0.594384,5.8289158536,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
71,0.08381416037735848,2367,0.577548,5.663811094199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
72,0.08499464150943395,2342,0.571448,5.603990529199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
73,0.08617512264150942,2316,0.565104,5.5417771416,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
74,0.0873556037735849,2288,0.5582719999999999,5.474778108799999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
75,0.08853608490566037,2262,0.551928,5.412564721199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
76,0.08971656603773584,2242,0.547048,5.364708269199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
77,0.09089704716981131,2203,0.537532,5.2713881877999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
78,0.09207752830188679,1957,0.477508,4.682753828199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
79,0.09325800943396226,1930,0.47092,4.618147618,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
80,0.09443849056603773,1917,0.467748,4.5870409242,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
81,0.0956189716981132,1920,0.46848,4.594219391999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
82,0.09679945283018868,1920,0.46848,4.594219391999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
83,0.09797993396226415,1917,0.467748,4.5870409242,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
84,0.09916041509433961,1920,0.46848,4.594219391999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
85,0.10034089622641508,1918,0.46799199999999996,4.589433746799999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
86,0.10152137735849055,1874,0.457256,4.4841495524,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
87,0.10270185849056603,1868,0.455792,4.4697926167999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
88,0.1038823396226415,1839,0.448716,4.400400761399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
89,0.10506282075471697,1868,0.455792,4.4697926167999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
90,0.10624330188679244,1842,0.44944799999999996,4.4075792292,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
91,0.10742378301886792,1816,0.443104,4.3453658416,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
92,0.10860426415094339,1794,0.437736,4.2927237444,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
93,0.10978474528301886,1795,0.43798000000000004,4.295116567,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
94,0.11096522641509433,1613,0.393572,3.8596228537999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
95,0.1121457075471698,1597,0.389668,3.8213376921999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
96,0.11332618867924527,1579,0.385276,3.7782668854,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
97,0.11450666981132074,1554,0.379176,3.7184463204,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
98,0.11568715094339621,1551,0.378444,3.7112678526,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
99,0.11686763207547168,1536,0.374784,3.6753755135999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
100,0.11804811320754716,1531,0.37356399999999995,3.6634114005999994,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
101,0.11922859433962263,1521,0.37112399999999995,3.639483174599999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
102,0.1204090754716981,1550,0.3782,3.7088750299999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
103,0.12158955660377357,1580,0.38552,3.7806597079999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
104,0.12277003773584905,1579,0.385276,3.7782668854,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
105,0.12395051886792452,1603,0.391132,3.8356946277999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
106,0.125131,1634,0.398696,3.9098721283999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
107,0.12631148113207546,1650,0.40259999999999996,3.9481572899999993,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
108,0.12749196226415094,1670,0.40748,3.9960137419999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
109,0.1286724433962264,1962,0.478728,4.6947179411999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
110,0.12985292452830188,2009,0.49019599999999997,4.807180603399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
111,0.13103340566037736,2020,0.49288,4.833501652,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
112,0.13221388679245283,2065,0.50386,4.941178668999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
113,0.1333943679245283,2147,0.5238679999999999,5.1373901221999985,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
114,0.13457484905660377,2193,0.535092,5.2474599618,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
115,0.13575533018867925,2247,0.548268,5.3766723822,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
116,0.1369358113207547,2303,0.561932,5.5106704478,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
117,0.13811629245283016,2852,0.6958880000000001,6.8243300552,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
118,0.13929677358490564,2902,0.7080879999999999,6.943971185199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
119,0.1404772547169811,2987,0.7288279999999999,7.147361106199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
120,0.14165773584905658,3048,0.743712,7.2933232848,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
121,0.14283821698113205,3133,0.764452,7.4967132058,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
122,0.14401869811320753,3193,0.779092,7.640282561799999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
123,0.145199179245283,3239,0.790316,7.7503524014,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
124,0.14637966037735847,3291,0.803004,7.8747791766,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
125,0.14756014150943395,3522,0.8593679999999999,8.427521197199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
126,0.14874062264150942,3561,0.868884,8.520841278599999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
127,0.1499211037735849,3623,0.8840119999999999,8.669196279799998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
128,0.15110158490566036,3662,0.893528,8.7625163612,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
129,0.15228206603773584,3719,0.907436,8.8989072494,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
130,0.1534625471698113,3783,0.923052,9.0520478958,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
131,0.15464302830188678,3795,0.92598,9.080761767,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
132,0.15582350943396225,3865,0.9430599999999999,9.248259348999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
133,0.15700399056603773,4185,1.02114,10.013962581,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
134,0.1581844716981132,4230,1.03212,10.121639597999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
135,0.15936495283018867,4250,1.037,10.16949605,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
136,0.16054543396226414,4277,1.043588,10.234102260199998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
137,0.16172591509433962,4312,1.052128,10.317851051199998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
138,0.1629063962264151,4323,1.0548119999999999,10.344172099799998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
139,0.16408687735849056,4360,1.06384,10.432706535999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
140,0.16526735849056604,4382,1.0692080000000002,10.485348633200001,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
141,0.16644783962264148,4528,1.1048319999999998,10.834700732799998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
142,0.16762832075471695,4543,1.108492,10.8705930718,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
143,0.16880880188679243,4556,1.111664,10.9016997656,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
144,0.1699892830188679,4558,1.112152,10.9064854108,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
145,0.17116976415094337,4549,1.109956,10.884950007399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
146,0.17235024528301884,4544,1.108736,10.8729858944,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
147,0.17353072641509432,4511,1.100684,10.7940227486,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
148,0.1747112075471698,4520,1.1028799999999999,10.815558151999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
149,0.17589168867924526,4431,1.081164,10.6025969406,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
150,0.17707216981132073,4392,1.071648,10.509276859199998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
151,0.1782526509433962,4383,1.069452,10.4877414558,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
152,0.17943313207547168,4369,1.066036,10.4542419394,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
153,0.18061361320754715,4334,1.0574959999999998,10.370493148399998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
154,0.18179409433962262,4330,1.05652,10.360921858,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
155,0.1829745754716981,4301,1.049444,10.2915300026,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
156,0.18415505660377357,4172,1.017968,9.9828558872,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
157,0.18533553773584904,4182,1.020408,10.006784113199998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
158,0.18651601886792452,4160,1.01504,9.954142015999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
159,0.1876965,4132,1.008208,9.887142983199999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
160,0.18887698113207546,4116,1.0043039999999999,9.848857821599998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
161,0.19005746226415093,4096,0.999424,9.8010013696,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
162,0.1912379433962264,4051,0.988444,9.6933243526,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
163,0.19241842452830188,4043,0.9864919999999999,9.674181771799999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
164,0.19359890566037735,3728,0.909632,8.9204426528,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
165,0.19477938679245282,3674,0.896456,8.7912302324,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
166,0.1959598679245283,3639,0.8879159999999999,8.707481441399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
167,0.19714034905660374,3616,0.882304,8.6524465216,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
168,0.19832083018867921,3569,0.870836,8.5399838594,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
169,0.1995013113207547,3509,0.8561960000000001,8.3964145034,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
170,0.20068179245283016,3474,0.847656,8.3126657124,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
171,0.20186227358490563,3454,0.842776,8.2648092604,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
172,0.2030427547169811,2979,0.726876,7.1282185253999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
173,0.20422323584905658,2919,0.712236,6.984649169399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
174,0.20540371698113205,2849,0.695156,6.8171515874,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
175,0.20658419811320752,2791,0.681004,6.6783678766,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
176,0.207764679245283,2670,0.6514800000000001,6.388836342,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
177,0.20894516037735847,2590,0.6319600000000001,6.197410534,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
178,0.21012564150943394,2518,0.6143919999999999,6.025127306799999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
179,0.21130612264150941,2410,0.58804,5.766702466,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
180,0.2124866037735849,1491,0.36380399999999996,3.5676984965999994,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
181,0.21366708490566036,1371,0.334524,3.2805597846,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
182,0.21484756603773583,1296,0.316224,3.1010980895999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
183,0.2160280471698113,1187,0.289628,2.8402804261999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
184,0.21720852830188678,1015,0.24766,2.428714939,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
185,0.21838900943396225,892,0.217648,2.1343977592,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
186,0.21956949056603772,774,0.188856,1.8520446923999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
187,0.2207499716981132,673,0.164212,1.6103696097999998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
188,0.22193045283018867,-152,-0.037088,-0.36370903520000003,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
189,0.22311093396226414,-305,-0.07442,-0.7298108929999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
190,0.2242914150943396,-444,-0.108336,-1.0624132344,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
191,0.22547189622641509,-581,-0.141764,-1.3902299305999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
192,0.22665237735849053,-786,-0.19178399999999998,-1.8807585635999997,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
193,0.227832858490566,-928,-0.226432,-2.2205393728,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
194,0.22901333962264148,-1066,-0.260104,-2.5507488916,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
195,0.23019382075471695,-2436,-0.594384,-5.8289158536,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
196,0.23137430188679242,-2591,-0.632204,-6.1998033565999995,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
197,0.2325547830188679,-2845,-0.6941799999999999,-6.807580296999999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
198,0.23373526415094337,-3024,-0.737856,-7.235895542399999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
199,0.23491574528301884,-3196,-0.779824,-7.647461029599999,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
200,0.2360962264150943,-3361,-0.8200839999999999,-8.042276758599998,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
201,0.23727670754716979,-3618,-0.882792,-8.6572321668,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
202,0.23845718867924526,-3787,-0.9240280000000001,-9.0616191862,XIAO-IMU-3,5A:0F:BC:E6:CD:9D,3330,1001048,0,0
