sample_idx,time_s,x_raw,x_g,x_m_s2,device_name,ble_address,odr_hz,capture_elapsed_us,read_failures,overflow_ram
210,0.2449034146341464,35,0.008539999999999999,0.08374879099999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
211,0.24606962137049948,13,0.003172,0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
212,0.24723582810685255,16,0.003904,0.0382851616,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
213,0.24840203484320564,3,0.000732,0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
214,0.2495682415795587,-12,-0.002928,-0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
215,0.2507344483159118,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
216,0.25190065505226483,-3,-0.000732,-0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
217,0.2530668617886179,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
218,0.254233068524971,17,0.004148,0.040677984199999996,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
219,0.2553992752613241,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
220,0.25656548199767715,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
221,0.25773168873403024,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
222,0.25889789547038333,-8,-0.001952,-0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
223,0.2600641022067364,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
224,0.26123030894308946,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
225,0.26239651567944255,12,0.002928,0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
226,0.26356272241579565,-13,-0.003172,-0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
227,0.26472892915214874,24,0.005856,0.057427742399999995,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
228,0.2658951358885018,2,0.000488,0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
229,0.26706134262485487,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
230,0.26822754936120796,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
231,0.26939375609756105,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
232,0.2705599628339141,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
233,0.2717261695702672,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
234,0.2728923763066203,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
235,0.2740585830429733,9,0.0021959999999999996,0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
236,0.2752247897793264,21,0.005124,0.0502492746,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
237,0.2763909965156795,-17,-0.004148,-0.040677984199999996,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
238,0.2775572032520326,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
239,0.27872340998838563,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
240,0.2798896167247387,-3,-0.000732,-0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
241,0.2810558234610918,-13,-0.003172,-0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
242,0.2822220301974449,13,0.003172,0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
243,0.28338823693379794,-17,-0.004148,-0.040677984199999996,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
244,0.28455444367015104,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
245,0.28572065040650413,-3,-0.000732,-0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
246,0.2868868571428572,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
247,0.28805306387921026,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
248,0.28921927061556335,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
249,0.29038547735191644,-8,-0.001952,-0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
250,0.29155168408826954,-7,-0.0017079999999999999,-0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
251,0.2927178908246226,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
252,0.29388409756097567,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
253,0.29505030429732876,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
254,0.29621651103368185,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
255,0.2973827177700349,15,0.00366,0.035892338999999995,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
256,0.298548924506388,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
257,0.2997151312427411,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
258,0.3008813379790941,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
259,0.3020475447154472,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
260,0.3032137514518003,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
261,0.3043799581881534,-12,-0.002928,-0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
262,0.3055461649245064,-10,-0.00244,-0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
263,0.3067123716608595,24,0.005856,0.057427742399999995,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
264,0.3078785783972126,13,0.003172,0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
265,0.3090447851335657,-3,-0.000732,-0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
266,0.31021099186991874,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
267,0.31137719860627183,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
268,0.3125434053426249,22,0.005368,0.0526420972,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
269,0.313709612078978,-8,-0.001952,-0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
270,0.31487581881533105,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
271,0.31604202555168415,2,0.000488,0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
272,0.31720823228803724,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
273,0.31837443902439033,17,0.004148,0.040677984199999996,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
274,0.31954064576074337,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
275,0.32070685249709646,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
276,0.32187305923344955,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
277,0.32303926596980265,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
278,0.3242054727061557,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
279,0.3253716794425088,-14,-0.0034159999999999998,-0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
280,0.32653788617886187,3,0.000732,0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
281,0.3277040929152149,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
282,0.328870299651568,-5,-0.00122,-0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
283,0.3300365063879211,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
284,0.3312027131242742,-3,-0.000732,-0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
285,0.3323689198606272,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
286,0.3335351265969803,9,0.0021959999999999996,0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
287,0.3347013333333334,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
288,0.3358675400696865,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
289,0.33703374680603954,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
290,0.33819995354239263,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
291,0.3393661602787457,-8,-0.001952,-0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
292,0.3405323670150988,-9,-0.0021959999999999996,-0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
293,0.34169857375145185,-9,-0.0021959999999999996,-0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
294,0.34286478048780494,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
295,0.34403098722415804,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
296,0.34519719396051113,-12,-0.002928,-0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
297,0.34636340069686417,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
298,0.34752960743321726,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
299,0.34869581416957035,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
300,0.3498620209059234,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
301,0.3510282276422765,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
302,0.3521944343786296,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
303,0.35336064111498267,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
304,0.3545268478513357,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
305,0.3556930545876888,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
306,0.3568592613240419,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
307,0.358025468060395,16,0.003904,0.0382851616,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
308,0.359191674796748,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
309,0.3603578815331011,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
310,0.3615240882694542,19,0.004636,0.045463629400000004,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
311,0.3626902950058073,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
312,0.36385650174216033,12,0.002928,0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
313,0.3650227084785134,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
314,0.3661889152148665,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
315,0.3673551219512196,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
316,0.36852132868757265,-11,-0.002684,-0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
317,0.36968753542392574,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
318,0.37085374216027883,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
319,0.3720199488966319,-9,-0.0021959999999999996,-0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
320,0.37318615563298496,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
321,0.37435236236933805,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
322,0.37551856910569115,9,0.0021959999999999996,0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
323,0.3766847758420442,13,0.003172,0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
324,0.3778509825783973,9,0.0021959999999999996,0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
325,0.37901718931475037,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
326,0.38018339605110346,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
327,0.3813496027874565,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
328,0.3825158095238096,2,0.000488,0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
329,0.3836820162601627,3,0.000732,0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
330,0.3848482229965158,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
331,0.3860144297328688,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
332,0.3871806364692219,-13,-0.003172,-0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
333,0.388346843205575,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
334,0.3895130499419281,2,0.000488,0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
335,0.39067925667828113,-5,-0.00122,-0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
336,0.3918454634146342,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
337,0.3930116701509873,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
338,0.3941778768873404,16,0.003904,0.0382851616,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
339,0.39534408362369344,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
340,0.39651029036004654,-14,-0.0034159999999999998,-0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
341,0.39767649709639963,-13,-0.003172,-0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
342,0.39884270383275267,-7,-0.0017079999999999999,-0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
343,0.40000891056910576,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
344,0.40117511730545885,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
345,0.40234132404181194,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
346,0.403507530778165,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
347,0.4046737375145181,-5,-0.00122,-0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
348,0.40583994425087117,12,0.002928,0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
349,0.40700615098722426,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
350,0.4081723577235773,3,0.000732,0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
351,0.4093385644599304,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
352,0.4105047711962835,13,0.003172,0.031106693799999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
353,0.4116709779326366,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
354,0.4128371846689896,-20,-0.00488,-0.047856451999999994,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
355,0.4140033914053427,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
356,0.4151695981416958,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
357,0.4163358048780489,-8,-0.001952,-0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
358,0.4175020116144019,-10,-0.00244,-0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
359,0.418668218350755,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
360,0.4198344250871081,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
361,0.4210006318234612,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
362,0.42216683855981424,-12,-0.002928,-0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
363,0.42333304529616733,-5,-0.00122,-0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
364,0.4244992520325204,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
365,0.42566545876887346,17,0.004148,0.040677984199999996,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
366,0.42683166550522655,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
367,0.42799787224157965,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
368,0.42916407897793274,-1,-0.000244,-0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
369,0.4303302857142858,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
370,0.43149649245063887,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
371,0.43266269918699196,12,0.002928,0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
372,0.43382890592334505,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
373,0.4349951126596981,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
374,0.4361613193960512,-7,-0.0017079999999999999,-0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
375,0.4373275261324043,2,0.000488,0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
376,0.43849373286875737,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
377,0.4396599396051104,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
378,0.4408261463414635,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
379,0.4419923530778166,2,0.000488,0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
380,0.4431585598141697,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
381,0.4443247665505227,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
382,0.4454909732868758,-5,-0.00122,-0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
383,0.4466571800232289,19,0.004636,0.045463629400000004,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
384,0.447823386759582,-6,-0.001464,-0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
385,0.44898959349593504,5,0.00122,0.011964112999999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
386,0.45015580023228813,-7,-0.0017079999999999999,-0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
387,0.4513220069686412,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
388,0.45248821370499426,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
389,0.45365442044134735,-23,-0.005612,-0.05503491979999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
390,0.45482062717770044,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
391,0.45598683391405354,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
392,0.4571530406504066,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
393,0.45831924738675967,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
394,0.45948545412311276,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
395,0.46065166085946585,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
396,0.4618178675958189,7,0.0017079999999999999,0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
397,0.462984074332172,21,0.005124,0.0502492746,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
398,0.4641502810685251,-7,-0.0017079999999999999,-0.0167497582,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
399,0.46531648780487816,-9,-0.0021959999999999996,-0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
400,0.4664826945412312,11,0.002684,0.0263210486,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
401,0.4676489012775843,19,0.004636,0.045463629400000004,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
402,0.4688151080139374,8,0.001952,0.0191425808,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
403,0.4699813147502905,24,0.005856,0.057427742399999995,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
404,0.4711475214866435,0,0.0,0.0,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
405,0.4723137282229966,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
406,0.4734799349593497,9,0.0021959999999999996,0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
407,0.47464614169570274,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
408,0.47581234843205583,14,0.0034159999999999998,0.0334995164,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
409,0.4769785551684089,10,0.00244,0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
410,0.478144761904762,-2,-0.000488,-0.0047856452,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
411,0.47931096864111505,1,0.000244,0.0023928226,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
412,0.48047717537746815,9,0.0021959999999999996,0.021535403399999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
413,0.48164338211382124,-16,-0.003904,-0.0382851616,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
414,0.48280958885017433,16,0.003904,0.0382851616,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
415,0.48397579558652737,12,0.002928,0.028713871199999998,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
416,0.48514200232288046,6,0.001464,0.014356935599999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
417,0.48630820905923355,-4,-0.000976,-0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
418,0.48747441579558665,4,0.000976,0.0095712904,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
419,0.4886406225319397,-10,-0.00244,-0.023928225999999997,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
420,0.4898068292682928,3,0.000732,0.007178467799999999,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
421,0.49097303600464587,20,0.00488,0.047856451999999994,XIAO-IMU-2,83:49:4C:A3:DE:DB,3330,1004104,0,0
